school_key,school_name,sido,sgg,school_level,student_count,candidate_name,feature_family,forecasting_strategy,target_type,model,param_set,params,base_year,target_year,horizon,base_student_count,actual_student_count,predicted_student_count,abs_error,predicted_delta,predicted_decline_rate,error
대구|수성구|초등학교|대구동천초등학교|본교,대구동천초등학교,대구,수성구,초등학교,1127.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2018,2023,5,1127.0,1722.0,1112.5524828916718,609.4475171083282,-14.447517108328157,-0.012819447301089757,-609.4475171083282
경기|안산시|초등학교|관산초등학교|본교,관산초등학교,경기,안산시,초등학교,697.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2018,2023,5,697.0,1145.0,553.7512340633149,591.2487659366851,-143.24876593668512,-0.20552190234818524,-591.2487659366851
충남|아산시|중학교|탕정중학교|본교,탕정중학교,충남,아산시,중학교,844.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2019,2024,5,844.0,1446.0,874.8085587705713,571.1914412294287,30.808558770571267,0.03650303171868634,-571.1914412294287
경남|창원시|초등학교|의창초등학교|본교,의창초등학교,경남,창원시,초등학교,1324.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2020,2025,5,1324.0,1738.0,1190.1805256746504,547.8194743253496,-133.81947432534957,-0.10107211051763564,-547.8194743253496
대전|대덕구|초등학교|대전새여울초등학교|본교,대전새여울초등학교,대전,대덕구,초등학교,487.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2017,2022,5,487.0,1058.0,511.5905151059739,546.409484894026,24.590515105973907,0.05049387085415587,-546.409484894026
대구|달서구|초등학교|대구장동초등학교|본교,대구장동초등학교,대구,달서구,초등학교,886.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2020,2025,5,886.0,1288.0,751.4575157745763,536.5424842254237,-134.54248422542366,-0.15185381966752107,-536.5424842254237
강원|춘천시|초등학교|부안초등학교|본교,부안초등학교,강원,춘천시,초등학교,484.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2018,2023,5,484.0,940.0,411.9623063774861,528.0376936225139,-72.03769362251393,-0.14883820996387176,-528.0376936225139
경기|안산시|초등학교|관산초등학교|본교,관산초등학교,경기,안산시,초등학교,697.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2018,2022,4,697.0,1103.0,580.3765590376154,522.6234409623846,-116.62344096238462,-0.16732200998907407,-522.6234409623846
경기|안산시|중학교|원곡중학교|본교,원곡중학교,경기,안산시,중학교,605.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2018,2023,5,605.0,1024.0,509.4846398227154,514.5153601772846,-95.5153601772846,-0.15787662839220595,-514.5153601772846
부산|수영구|초등학교|남천초등학교|본교,남천초등학교,부산,수영구,초등학교,553.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2020,2025,5,553.0,937.0,429.95388439459344,507.04611560540656,-123.04611560540656,-0.22250653816529214,-507.04611560540656
경기|안산시|초등학교|관산초등학교|본교,관산초등학교,경기,안산시,초등학교,737.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2017,2022,5,737.0,1103.0,597.7574643866366,505.24253561336343,-139.24253561336343,-0.18893152729085946,-505.24253561336343
대구|수성구|초등학교|대구동천초등학교|본교,대구동천초등학교,대구,수성구,초등학교,1216.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2019,2023,4,1216.0,1722.0,1222.0400106227696,499.9599893772304,6.040010622769614,0.0049671139989881695,-499.9599893772304
경남|창원시|초등학교|의창초등학교|본교,의창초등학교,경남,창원시,초등학교,1324.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2020,2024,4,1324.0,1747.0,1247.1081533848796,499.89184661512036,-76.89184661512036,-0.058075412851299364,-499.89184661512036
대구|수성구|초등학교|대구동천초등학교|본교,대구동천초등학교,대구,수성구,초등학교,1216.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2019,2024,5,1216.0,1711.0,1219.1875588691496,491.8124411308504,3.1875588691495977,0.0026213477542348664,-491.8124411308504
경북|포항시|중학교|포항제철중학교|본교,포항제철중학교,경북,포항시,중학교,1372.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2019,2024,5,1372.0,1701.0,1209.320212239414,491.6797877605859,-162.6797877605859,-0.11857127387797806,-491.6797877605859
강원|춘천시|초등학교|부안초등학교|본교,부안초등학교,강원,춘천시,초등학교,477.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2017,2022,5,477.0,871.0,382.99498328237246,488.00501671762754,-94.00501671762754,-0.1970755067455504,-488.00501671762754
대구|수성구|초등학교|대구동천초등학교|본교,대구동천초등학교,대구,수성구,초등학교,1042.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2017,2022,5,1042.0,1585.0,1099.8944355877202,485.1055644122798,57.89443558772018,0.055560878683032805,-485.1055644122798
충남|아산시|중학교|탕정중학교|본교,탕정중학교,충남,아산시,중학교,770.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2018,2023,5,770.0,1249.0,764.335859503982,484.66414049601804,-5.664140496018035,-0.00735602661820524,-484.66414049601804
경기|안산시|중학교|원곡중학교|본교,원곡중학교,경기,안산시,중학교,605.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2018,2022,4,605.0,994.0,521.1448498644874,472.85515013551264,-83.85515013551264,-0.13860355394299612,-472.85515013551264
서울|영등포구|초등학교|서울대영초등학교|본교,서울대영초등학교,서울,영등포구,초등학교,611.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2018,2023,5,611.0,1017.0,553.5472028775843,463.45279712241575,-57.452797122415745,-0.0940307645211387,-463.45279712241575
대구|달서구|초등학교|대구장동초등학교|본교,대구장동초등학교,대구,달서구,초등학교,897.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2021,2025,4,897.0,1288.0,831.4164821588736,456.5835178411264,-65.58351784112642,-0.07311428967795587,-456.5835178411264
인천|미추홀구|초등학교|인천용현초등학교|본교,인천용현초등학교,인천,미추홀구,초등학교,1210.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2020,2025,5,1210.0,1403.0,947.7789367182382,455.22106328176176,-262.22106328176176,-0.21671162254691054,-455.22106328176176
강원|춘천시|초등학교|부안초등학교|본교,부안초등학교,강원,춘천시,초등학교,484.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2018,2022,4,484.0,871.0,417.5837880924646,453.4162119075354,-66.4162119075354,-0.13722357832135412,-453.4162119075354
경기|광주시|중학교|광주광남중학교|본교,광주광남중학교,경기,광주시,중학교,1130.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2017,2022,5,1130.0,1437.0,987.7539133972022,449.24608660279785,-142.24608660279785,-0.12588149256884765,-449.24608660279785
경북|영주시|초등학교|영주가흥초등학교|본교,영주가흥초등학교,경북,영주시,초등학교,677.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2017,2022,5,677.0,1150.0,701.314671932596,448.68532806740404,24.314671932595957,0.03591532043219491,-448.68532806740404
경기|안산시|중학교|원곡중학교|본교,원곡중학교,경기,안산시,중학교,664.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2017,2022,5,664.0,994.0,546.7974172737437,447.2025827262563,-117.20258272625631,-0.17650991374436192,-447.2025827262563
울산|북구|초등학교|은월초등학교|본교,은월초등학교,울산,북구,초등학교,654.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2019,2023,4,654.0,1216.0,769.4557194736417,446.5442805263583,115.4557194736417,0.1765377973603084,-446.5442805263583
대구|수성구|초등학교|대구동천초등학교|본교,대구동천초등학교,대구,수성구,초등학교,1127.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2018,2022,4,1127.0,1585.0,1139.6638574666226,445.33614253337737,12.66385746662263,0.011236785684669593,-445.33614253337737
서울|강남구|중학교|중동중학교|본교,중동중학교,서울,강남구,중학교,585.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2018,2023,5,585.0,976.0,531.7945570368885,444.2054429631115,-53.20544296311152,-0.09094947515061799,-444.2054429631115
충남|아산시|중학교|탕정중학교|본교,탕정중학교,충남,아산시,중학교,760.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2017,2022,5,760.0,1147.0,703.6832864499805,443.3167135500195,-56.31671355001947,-0.07410093888160457,-443.3167135500195
경남|창원시|초등학교|의창초등학교|본교,의창초등학교,경남,창원시,초등학교,1324.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2020,2023,3,1324.0,1726.0,1286.1525235147667,439.8474764852333,-37.8474764852333,-0.028585707315130892,-439.8474764852333
경기|안산시|중학교|원곡중학교|본교,원곡중학교,경기,안산시,중학교,672.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2019,2024,5,672.0,1085.0,647.1554383805849,437.8445616194151,-24.844561619415117,-0.03697107383841535,-437.8445616194151
울산|북구|고등학교|호계고등학교|본교,호계고등학교,울산,북구,고등학교,687.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2019,2024,5,687.0,1022.0,585.9855309713554,436.0144690286446,-101.01446902864461,-0.147037072821899,-436.0144690286446
경기|용인시|초등학교|청곡초등학교|본교,청곡초등학교,경기,용인시,초등학교,610.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2019,2024,5,610.0,1008.0,573.2196640405109,434.7803359594891,-36.78033595948909,-0.060295632720473925,-434.7803359594891
경기|화성시|중학교|남양중학교|본교,남양중학교,경기,화성시,중학교,810.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2019,2022,3,810.0,360.0,793.3275827664514,433.3275827664514,-16.672417233548572,-0.0205832311525291,433.3275827664514
경기|수원시|중학교|잠원중학교|본교,잠원중학교,경기,수원시,중학교,690.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2018,2023,5,690.0,1058.0,624.794400497007,433.205599502993,-65.20559950299298,-0.09450086884491736,-433.205599502993
경기|하남시|초등학교|윤슬초등학교|본교,윤슬초등학교,경기,하남시,초등학교,1132.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2017,2022,5,1132.0,1510.0,1077.210637272378,432.7893627276219,-54.78936272762189,-0.04840049710920662,-432.7893627276219
충남|아산시|중학교|탕정중학교|본교,탕정중학교,충남,아산시,중학교,958.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2020,2024,4,958.0,1446.0,1017.2533706160572,428.74662938394283,59.25337061605717,0.06185111755329558,-428.74662938394283
서울|송파구|고등학교|일신여자상업고등학교|본교,일신여자상업고등학교,서울,송파구,고등학교,999.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2019,2024,5,999.0,371.0,798.7278422732475,427.72784227324746,-200.27215772675254,-0.20047263035710966,427.72784227324746
부산|수영구|초등학교|남천초등학교|본교,남천초등학교,부산,수영구,초등학교,580.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2019,2024,5,580.0,883.0,456.676766890974,426.323233109026,-123.32323310902598,-0.21262626398107928,-426.323233109026
부산|수영구|초등학교|남천초등학교|본교,남천초등학교,부산,수영구,초등학교,553.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2020,2024,4,553.0,883.0,456.9361602667264,426.0638397332736,-96.0638397332736,-0.17371399590103725,-426.0638397332736
충북|청주시|초등학교|비봉초등학교|본교,비봉초등학교,충북,청주시,초등학교,1190.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2018,2023,5,1190.0,705.0,1130.9552734925685,425.9552734925685,-59.044726507431506,-0.049617417233135716,425.9552734925685
서울|마포구|초등학교|서울하늘초등학교|본교,서울하늘초등학교,서울,마포구,초등학교,1095.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2019,2024,5,1095.0,403.0,826.4566877211881,423.45668772118813,-268.54331227881187,-0.24524503404457704,423.45668772118813
서울|강남구|중학교|개원중학교|본교,개원중학교,서울,강남구,중학교,559.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2018,2023,5,559.0,896.0,473.3587796777962,422.6412203222038,-85.64122032220382,-0.15320432973560613,-422.6412203222038
서울|마포구|초등학교|서울하늘초등학교|본교,서울하늘초등학교,서울,마포구,초등학교,1153.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2018,2023,5,1153.0,494.0,914.2438293324294,420.2438293324294,-238.7561706675706,-0.2070738687489771,420.2438293324294
강원|원주시|초등학교|샘마루초등학교|본교,샘마루초등학교,강원,원주시,초등학교,908.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2021,2025,4,908.0,1400.0,980.2752490702518,419.7247509297482,72.27524907025179,0.07959829192759008,-419.7247509297482
서울|영등포구|초등학교|서울대영초등학교|본교,서울대영초등학교,서울,영등포구,초등학교,599.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2017,2022,5,599.0,954.0,534.3544592839382,419.64554071606176,-64.64554071606176,-0.10792243859108808,-419.64554071606176
서울|양천구|초등학교|서울신은초등학교|본교,서울신은초등학교,서울,양천구,초등학교,1111.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2019,2024,5,1111.0,449.0,868.5380602505652,419.5380602505652,-242.4619397494348,-0.21823756953144446,419.5380602505652
경기|시흥시|중학교|은계중학교|본교,은계중학교,경기,시흥시,중학교,648.0,R3_multioutput_1to5_incremental_delta_HistGradientBoostingRegressor_hgb_05_deeper_regularized,R3,multioutput_1to5,incremental_delta,HistGradientBoostingRegressor,hgb_05_deeper_regularized,"{'max_iter': 120, 'max_leaf_nodes': 31, 'learning_rate': 0.04, 'l2_regularization': 0.1}",2018,2022,4,648.0,960.0,542.401230091382,417.598769908618,-105.59876990861801,-0.16296106467379323,-417.598769908618
